id,title_x,overview,genre,platforms,tags
9334,The Scorpion King,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.","Action,Adventure,Fantasy",Disney+,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world. Action,Adventure,Fantasy"
806,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,Horror,Netflix,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976. Horror
2335,Taxi 4,"Before being extradited to Africa to stand trial, a notorious Belgian criminal is entrusted to the Marseilles police department for less than 24 hours. But the wily crook convinces bumbling policeman Emilien he's a lowly Belgian embassy employee who got railroaded by the brilliant master criminal.","Action,Comedy",Netflix,"Before being extradited to Africa to stand trial, a notorious Belgian criminal is entrusted to the Marseilles police department for less than 24 hours. But the wily crook convinces bumbling policeman Emilien he's a lowly Belgian embassy employee who got railroaded by the brilliant master criminal. Action,Comedy"
8080,Suspect Zero,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers.","Crime,Thriller",Prime Video,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers. Crime,Thriller"
2698,Evan Almighty,"Junior congressman Evan Baxter, whose wish is to ""change the world"" is heard by none other than God. When God appears with the perplexing request to build an ark, Evan is sure he is losing it.","Fantasy,Comedy,Family",Netflix,"Junior congressman Evan Baxter, whose wish is to ""change the world"" is heard by none other than God. When God appears with the perplexing request to build an ark, Evan is sure he is losing it. Fantasy,Comedy,Family"
9022,All the Boys Love Mandy Lane,"Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.","Horror,Mystery,Thriller",Disney+,"Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered. Horror,Mystery,Thriller"
1250,Ghost Rider,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.","Thriller,Action,Fantasy",Netflix,"In order to save his dying father, young stunt cyclist Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'. Thriller,Action,Fantasy"
9513,Garfield: A Tail of Two Kitties,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.","Comedy,Family,Adventure,Animation",Disney+,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate. Comedy,Family,Adventure,Animation"
7182,Venom,"A group of teenagers fear for their lives in the swamps of Louisiana, chased by Mr. Jangles, a man possessed by 13 evil souls, and now relentless in his pursuit of new victims.","Horror,Thriller",Prime Video,"A group of teenagers fear for their lives in the swamps of Louisiana, chased by Mr. Jangles, a man possessed by 13 evil souls, and now relentless in his pursuit of new victims. Horror,Thriller"
1927,Hulk,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry.","Science Fiction,Action",Netflix,"Bruce Banner, a genetics researcher with a tragic past, suffers massive radiation exposure in his laboratory that causes him to transform into a raging green monster when he gets angry. Science Fiction,Action"
7233,Rebound,An acclaimed college hoops coach is demoted to a junior varsity team after a public meltdown.,"Comedy,Family",Prime Video,"An acclaimed college hoops coach is demoted to a junior varsity team after a public meltdown. Comedy,Family"
1975,The Grudge 2,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.","Horror,Thriller",Netflix,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building. Horror,Thriller"
8859,"Dude, Where's My Car?",Two stoners wake up after a night of partying and cannot remember where they parked their car.,"Comedy,Science Fiction",Disney+,"Two stoners wake up after a night of partying and cannot remember where they parked their car. Comedy,Science Fiction"
5851,Showtime,A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based T.V. cop show.,"Action,Comedy",Prime Video,"A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based T.V. cop show. Action,Comedy"
4257,Scary Movie 4,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",Comedy,"Hulu, Prime Video","Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them. Comedy"
